DateTime,resolutioncode,region,measured,mostrecentforecast,mostrecentconfidence10,mostrecentconfidence90,dayahead11hforecast,dayahead11hconfidence10,dayahead11hconfidence90,dayaheadforecast,dayaheadconfidence10,dayaheadconfidence90,weekaheadforecast,weekaheadconfidence10,weekaheadconfidence90,monitoredcapacity,loadfactor
2024-12-05T22:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T22:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T22:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T22:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T21:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T21:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T21:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T21:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T20:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T20:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T20:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T20:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T19:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T19:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T19:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T19:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T18:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T18:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T18:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T18:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T17:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T17:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T17:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T17:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T16:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T16:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T16:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T16:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T15:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T15:30:00Z,PT15M,Belgium,0.032,0.849,0.156,1.117,0.591,0.245,0.779,0.622,0.223,0.791,2.731,1.844,4.269,10595.05,0
2024-12-05T15:15:00Z,PT15M,Belgium,0.335,7.832,1.749,10.416,6.135,2.43,8.267,6.32,2.396,8.387,35.605,18.156,61.527,10595.05,0.003
2024-12-05T15:00:00Z,PT15M,Belgium,7.679,21.418,4.983,28.677,17.13,6.832,23.452,17.624,6.769,23.847,132.805,51.732,253.208,10595.05,0.072
2024-12-05T14:45:00Z,PT15M,Belgium,29.035,39.103,10.826,52.107,29.719,12.042,41.264,30.663,11.947,42.084,272.834,94.171,540.492,10595.05,0.274
2024-12-05T14:30:00Z,PT15M,Belgium,55.574,58.037,17.142,77.969,43.156,17.591,60.814,44.71,17.431,62.058,425.707,145.689,837.634,10595.05,0.525
2024-12-05T14:15:00Z,PT15M,Belgium,84.676,79.845,24.758,107.804,57.94,23.301,82.373,60.164,23.214,84.004,589.708,205.773,1132.324,10595.05,0.799
2024-12-05T14:00:00Z,PT15M,Belgium,113.244,104.562,33.938,141.088,73.999,29.275,105.457,76.846,29.309,107.44,760.408,273.266,1426.746,10595.05,1.069
2024-12-05T13:45:00Z,PT15M,Belgium,150.165,145.289,40.695,204.922,90.355,35.169,129.06,93.78,35.355,131.518,930.103,346.62,1710.115,10595.05,1.417
2024-12-05T13:30:00Z,PT15M,Belgium,184.283,176.315,50.899,250.715,106.665,40.758,152.791,110.741,41.107,155.941,1097.32,422.541,1980.361,10595.05,1.739
2024-12-05T13:15:00Z,PT15M,Belgium,203.622,199.797,61.057,279.182,121.701,46.048,170.625,126.861,47.332,175.758,1244.286,483.642,2229.395,10595.05,1.922
2024-12-05T13:00:00Z,PT15M,Belgium,222.843,214.45,70.528,290.711,135.242,50.053,185.704,141.925,53.188,192.657,1366.249,527.703,2447.692,10595.05,2.103
2024-12-05T12:45:00Z,PT15M,Belgium,229.35,219.162,70.426,302.339,148.529,53.01,204.336,156.704,57.449,213.947,1480.536,568.062,2646.899,10595.05,2.165
2024-12-05T12:30:00Z,PT15M,Belgium,242.326,234.626,78.963,337.596,161.119,54.58,227.862,171.573,60.078,241.871,1579.694,603.459,2819.181,10595.05,2.287
2024-12-05T12:15:00Z,PT15M,Belgium,254.549,244.65,86.61,352.738,173.067,56.058,246.362,184.948,62.297,262.198,1643.056,621.542,2947.589,10595.05,2.403
2024-12-05T12:00:00Z,PT15M,Belgium,266.931,249.647,94.122,342.837,184.139,58.055,258.162,196.304,64.331,272.596,1679.091,625.648,3044.914,10595.05,2.519
2024-12-05T11:45:00Z,PT15M,Belgium,275.239,248.159,98.308,332.227,195.036,59.014,276.944,208,65.536,292.548,1698.313,623.766,3103.127,10595.05,2.598
2024-12-05T11:30:00Z,PT15M,Belgium,274.466,256.2,102.99,345.596,207.87,58.393,309.307,221.112,65.426,328.255,1699.826,615.732,3122.387,10595.05,2.591
2024-12-05T11:15:00Z,PT15M,Belgium,265.787,257.564,106.809,346.907,210.562,58.688,316.905,223.006,66.296,334.192,1684.685,601.11,3112.873,10595.05,2.509
2024-12-05T11:00:00Z,PT15M,Belgium,273.661,252.373,110.875,331.829,201.207,60.267,295.484,212.018,68.353,307.707,1645.828,580.644,3059.92,10595.05,2.583
2024-12-05T10:45:00Z,PT15M,Belgium,274.669,188.803,70.127,277.128,193.453,60.011,288.688,202.683,68.522,297.344,1593.713,557.011,2974.625,10595.05,2.592
2024-12-05T10:30:00Z,PT15M,Belgium,258.447,169.303,66.684,269.684,185.47,56.562,292.65,193.363,64.437,301.232,1528.368,530.923,2856.613,10595.05,2.439
2024-12-05T10:15:00Z,PT15M,Belgium,230.841,152.06,64.199,250.582,173.809,54.372,276.475,178.195,63.025,284.817,1440.443,492.61,2701.437,10595.05,2.179
2024-12-05T10:00:00Z,PT15M,Belgium,212.723,138.747,62.392,225.551,159.85,52.62,243.575,158.073,62.418,246.484,1334.527,442.779,2521.557,10595.05,2.008
2024-12-05T09:45:00Z,PT15M,Belgium,198.667,118.033,51.72,199.287,145.867,47.994,221.226,139.675,57.904,220.992,1219.864,392.205,2320.023,10595.05,1.875
2024-12-05T09:30:00Z,PT15M,Belgium,182.903,103.339,45.537,183.547,131.336,41.441,206.68,123.307,51.092,205.651,1096.824,343.752,2096.746,10595.05,1.726
2024-12-05T09:15:00Z,PT15M,Belgium,165.135,89.643,38.279,164.046,115.253,34.585,186.939,107.572,43.593,186.064,963.661,294.717,1853.143,10595.05,1.559
2024-12-05T09:00:00Z,PT15M,Belgium,143.853,76.854,32.913,138.356,97.662,29.545,157.257,91.205,37.196,156.159,820.77,245.14,1590.955,10595.05,1.358
2024-12-05T08:45:00Z,PT15M,Belgium,105.047,65.51,26.228,111.304,79.866,24.622,127.066,74.363,30.915,124.809,674.122,196.767,1320.582,10595.05,0.991
2024-12-05T08:30:00Z,PT15M,Belgium,82.179,50.58,20.276,85.83,61.56,19.405,97.314,57.153,24.268,94.788,522.757,148.371,1036.45,10595.05,0.776
2024-12-05T08:15:00Z,PT15M,Belgium,69.799,35.91,14.328,61.408,43.97,14.219,68.908,40.862,17.758,66.594,373.509,102.422,741.597,10595.05,0.659
2024-12-05T08:00:00Z,PT15M,Belgium,48.708,22.528,8.843,38.677,28.136,9.305,43.319,26.27,11.588,41.428,233.603,62.708,452.548,10595.05,0.46
2024-12-05T07:45:00Z,PT15M,Belgium,27.803,11.045,4.159,18.74,14.038,4.598,21.36,13.184,5.723,20.258,105.849,30.183,195.645,10595.05,0.262
2024-12-05T07:30:00Z,PT15M,Belgium,1.346,3.036,1.069,4.968,3.91,1.119,5.905,3.684,1.434,5.583,23.74,8.108,41.742,10595.05,0.013
2024-12-05T07:15:00Z,PT15M,Belgium,0,0.1,0.005,0.133,0.117,0.011,0.174,0.115,0.022,0.19,0.663,0.146,1.215,10595.05,0
2024-12-05T07:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T06:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T06:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T06:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T06:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T05:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T05:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T05:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T05:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T04:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T04:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T04:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T04:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T03:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T03:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T03:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T03:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T02:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T02:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T02:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T02:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T01:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T01:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T01:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T01:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T00:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T00:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T00:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-05T00:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T23:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T23:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T23:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T23:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T22:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T22:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T22:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T22:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T21:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T21:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T21:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T21:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T20:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T20:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T20:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T20:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T19:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T19:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T19:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T19:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T18:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T18:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T18:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T18:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T17:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T17:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T17:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T17:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T16:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T16:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T16:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T16:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T15:45:00Z,PT15M,Belgium,0.009,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T15:30:00Z,PT15M,Belgium,0.237,2.21,1.024,3.281,1.621,0.91,2.847,1.775,0.889,3.849,3.046,1.77,3.994,10595.05,0.002
2024-12-04T15:15:00Z,PT15M,Belgium,2.426,24.626,8.365,49.823,18.499,7.972,43.378,19.677,8.287,54.243,39.971,18.631,56.024,10595.05,0.023
2024-12-04T15:00:00Z,PT15M,Belgium,27.108,76.686,18.896,177.415,60.093,22.051,161.435,61.405,23.297,189.32,147.216,53.763,220.291,10595.05,0.256
2024-12-04T14:45:00Z,PT15M,Belgium,98.599,178.234,51.644,384.745,119.709,39.185,338.745,116.747,41.767,381.01,309.262,97.289,469.879,10595.05,0.931
2024-12-04T14:30:00Z,PT15M,Belgium,185.999,289.219,78.822,608.905,195.695,60.76,559.085,183.401,64.557,607.341,496.084,147.809,743.375,10595.05,1.756
2024-12-04T14:15:00Z,PT15M,Belgium,261.443,411.627,110.903,843.076,281.655,84.948,802.166,260.703,90.416,849.02,693.005,204.521,1020.326,10595.05,2.468
2024-12-04T14:00:00Z,PT15M,Belgium,345.57,533.173,149.017,1060.165,369.016,109.639,1040.183,343.004,117.737,1074.237,896.505,267.331,1302.979,10595.05,3.262
2024-12-04T13:45:00Z,PT15M,Belgium,454.314,715.77,250.759,1315.391,456.723,134.535,1263.779,427.403,145.533,1278.337,1103.332,333.61,1587.615,10595.05,4.288
2024-12-04T13:30:00Z,PT15M,Belgium,611.477,854.526,312.924,1516.668,540.279,159.733,1460.526,514.928,173.234,1475.801,1309.963,398.292,1870.425,10595.05,5.771
2024-12-04T13:15:00Z,PT15M,Belgium,841.551,950.288,374.392,1653.152,597.213,189.482,1576.346,596.569,207.41,1645.503,1513.811,462.548,2131.504,10595.05,7.943
2024-12-04T13:00:00Z,PT15M,Belgium,1028.949,1001.171,431.663,1735.047,632.199,222.457,1628.941,678.036,246.461,1775.993,1710.533,523.197,2364.105,10595.05,9.712
2024-12-04T12:45:00Z,PT15M,Belgium,1123.743,911.071,465.346,1745.077,674.457,252.96,1682.731,776.235,281.465,1918.943,1900.528,578.091,2582.346,10595.05,10.606
2024-12-04T12:30:00Z,PT15M,Belgium,1158.95,942.659,470.931,1840.589,724.133,276.557,1745.291,880.512,307.951,2074.95,2073.747,622.566,2773.936,10595.05,10.939
2024-12-04T12:15:00Z,PT15M,Belgium,1165.053,951.44,478.157,1889.873,751.087,299.557,1785.807,951.71,336.609,2151.411,2225.824,662.731,2943.898,10595.05,10.996
2024-12-04T12:00:00Z,PT15M,Belgium,1183.82,941.253,491.493,1907.397,753.49,324.95,1816.526,1000.373,367.891,2176.953,2367.312,701.531,3105.881,10595.05,11.173
2024-12-04T11:45:00Z,PT15M,Belgium,1164.915,841.107,420.251,1838.994,763.815,335.189,1916.231,1057.655,381.499,2230.644,2485.167,729.399,3241.218,10595.05,10.995
2024-12-04T11:30:00Z,PT15M,Belgium,1033.076,826.305,404.837,1895.573,785.929,337.015,2050.977,1117.602,384.128,2309.76,2569.534,744.949,3340.58,10595.05,9.751
2024-12-04T11:15:00Z,PT15M,Belgium,916.385,802.832,395.834,1932.828,787.452,342.805,2146.173,1144.773,397.436,2287.8,2633.447,751.793,3420.704,10595.05,8.649
2024-12-04T11:00:00Z,PT15M,Belgium,909.428,764.02,387.539,1952.626,762.863,353.02,2190.499,1137.828,413.035,2190.88,2666.622,747.335,3473.9,10595.05,8.584
2024-12-04T10:45:00Z,PT15M,Belgium,844.823,785.002,408.796,2095.203,742.482,355.443,2251.112,1140.018,408.959,2159.296,2662.728,732.488,3494.528,10595.05,7.974
2024-12-04T10:30:00Z,PT15M,Belgium,771.91,785.112,387.498,2116.071,723.226,338.133,2307.15,1147.045,376.292,2160.327,2621.762,707.617,3479.014,10595.05,7.286
2024-12-04T10:15:00Z,PT15M,Belgium,684.501,766.322,374.796,2057.736,684.845,322.489,2264.478,1125.522,352.757,2046.919,2534.88,670.433,3402.679,10595.05,6.461
2024-12-04T10:00:00Z,PT15M,Belgium,655.485,730.455,367.068,1933.723,626.627,313.916,2107.907,1070.743,337.838,1875.979,2408.577,624.023,3264.567,10595.05,6.187
2024-12-04T09:45:00Z,PT15M,Belgium,647.238,720.487,391.792,1832.527,574.447,291.85,1938.162,1017.168,312.48,1764.139,2248.064,568.675,3075.358,10595.05,6.109
2024-12-04T09:30:00Z,PT15M,Belgium,619.055,682.647,361.585,1684.712,531.738,254.783,1774.826,967.045,276.921,1719.042,2057.817,506.283,2841.768,10595.05,5.843
2024-12-04T09:15:00Z,PT15M,Belgium,584.194,623.666,328.469,1521.428,473.875,218.614,1574.365,881.17,238.584,1619.477,1815.621,438.591,2517.537,10595.05,5.514
2024-12-04T09:00:00Z,PT15M,Belgium,569.691,542.32,295.828,1312.939,394.477,185.235,1310.62,752.469,202.207,1413.372,1538.257,365.367,2132.776,10595.05,5.377
2024-12-04T08:45:00Z,PT15M,Belgium,521.986,357.691,174.408,983.601,314.195,151.628,1025.191,615.444,165.911,1176.41,1264.285,292.631,1757.381,10595.05,4.927
2024-12-04T08:30:00Z,PT15M,Belgium,426.923,270.177,134.861,744.842,236.201,116.089,747.936,473.388,127.783,920.795,984.967,221.031,1375.175,10595.05,4.029
2024-12-04T08:15:00Z,PT15M,Belgium,350.495,185.689,95.476,506.369,162.705,82.194,495.277,323.957,90.947,635.634,693.758,154.256,966.524,10595.05,3.308
2024-12-04T08:00:00Z,PT15M,Belgium,182.962,111.044,59.471,288.072,98.265,51.819,284.81,183.36,57.132,355.656,408.861,95.401,559.104,10595.05,1.727
2024-12-04T07:45:00Z,PT15M,Belgium,76.412,52.753,30.022,118.989,46.008,25.858,120.99,76.786,28.211,141.09,172.013,46.913,227.438,10595.05,0.721
2024-12-04T07:30:00Z,PT15M,Belgium,2.806,13.471,8.555,24.188,12.046,7.528,24.199,16.092,7.985,25.027,35.268,13.527,44.031,10595.05,0.026
2024-12-04T07:15:00Z,PT15M,Belgium,0,0.401,0.275,0.658,0.358,0.213,0.761,0.379,0.23,0.666,0.658,0.385,0.89,10595.05,0
2024-12-04T07:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T06:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T06:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T06:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T06:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T05:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T05:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T05:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T05:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T04:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T04:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T04:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T04:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T03:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T03:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T03:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T03:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T02:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T02:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T02:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T02:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T01:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T01:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T01:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T01:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T00:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T00:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T00:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-04T00:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T23:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T23:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T23:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T23:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T22:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T22:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T22:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T22:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T21:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T21:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T21:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T21:00:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T20:45:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T20:30:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
2024-12-03T20:15:00Z,PT15M,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,10595.05,0
